HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE
107082,71-80,w,10.0,101.0,Nova Scotia Duck Tolling Retriever
107091,31-40,w,9.0,92.0,Zwergpinscher
107093,31-40,w,5.0,52.0,Schäfer
107104,51-60,m,9.0,92.0,Shih Tzu
107105,41-50,m,2.0,21.0,Französische Bulldogge
107108,51-60,w,8.0,83.0,Mops
107113,31-40,w,1.0,14.0,Jack Russel Terrier
107131,31-40,w,3.0,34.0,Labrador Retriever
107158,31-40,m,7.0,71.0,Samojede
107302,41-50,m,10.0,102.0,Rhodesian Ridgeback
107323,31-40,w,1.0,13.0,Französische Bulldogge
107327,31-40,w,11.0,115.0,Golden Retriever
107337,41-50,w,11.0,115.0,Mops
107338,41-50,w,11.0,111.0,Chihuahua
107339,31-40,w,9.0,92.0,West Highland White Terrier
107341,31-40,w,11.0,115.0,Irish Terrier
107353,31-40,w,7.0,71.0,Spitz
107378,41-50,m,4.0,42.0,Beagle
107390,51-60,m,8.0,83.0,Yorkshire Terrier
107450,51-60,w,2.0,21.0,Labrador Retriever
107470,41-50,m,9.0,92.0,Cocker Spaniel
107472,61-70,w,6.0,61.0,Tibet Terrier
107493,61-70,w,3.0,31.0,Chihuahua
107493,61-70,w,3.0,31.0,Chihuahua
107496,51-60,w,7.0,71.0,Mischling klein
107498,41-50,m,3.0,31.0,Golden Retriever
107513,31-40,w,2.0,21.0,Appenzeller
107528,21-30,w,5.0,52.0,Bolonka Zwetna
107537,31-40,w,11.0,119.0,Chihuahua
107591,41-50,w,3.0,31.0,Jack Russel Terrier
107602,61-70,m,11.0,111.0,Deutscher Schäfer
107606,31-40,w,9.0,91.0,Zwergpinscher
107607,31-40,w,9.0,91.0,Rhodesian Ridgeback
107614,51-60,m,4.0,41.0,Riesenschnauzer
107616,21-30,w,9.0,92.0,Mops
107620,61-70,w,12.0,121.0,Airedale Terrier
107629,41-50,w,2.0,23.0,Mischling klein
107636,41-50,w,6.0,61.0,Mischling klein
107650,31-40,w,11.0,111.0,Labrador Retriever
107650,31-40,w,11.0,111.0,Tibetan Spaniel
107652,61-70,m,6.0,61.0,Mischling klein
107708,31-40,m,11.0,119.0,Terrier
107752,61-70,w,8.0,81.0,Malteser
107775,41-50,m,11.0,119.0,Mittelschnauzer
107794,21-30,w,5.0,52.0,Flat Coated Retriever
107798,31-40,m,2.0,21.0,Boston Terrier
107841,41-50,w,12.0,122.0,Lhasa Apso
107841,41-50,w,12.0,122.0,Lhasa Apso
107855,31-40,w,12.0,122.0,Zwergspitz
107857,21-30,w,12.0,122.0,Mischling klein
107860,61-70,m,3.0,34.0,West Highland White Terrier
107862,51-60,w,11.0,111.0,Yorkshire Terrier
107869,61-70,w,2.0,21.0,Malinois
107870,21-30,w,11.0,111.0,Dogo Argentino
107881,21-30,w,10.0,101.0,Jack Russel Terrier
107883,51-60,m,7.0,74.0,Labrador Retriever
107884,31-40,w,7.0,74.0,Mops
107885,31-40,w,7.0,71.0,Boxer
107886,41-50,w,10.0,101.0,Whippet
107893,41-50,w,11.0,119.0,Chihuahua
107895,21-30,w,7.0,73.0,Coton de Tulear
107940,61-70,m,9.0,92.0,Jack Russel Terrier
107960,31-40,w,6.0,63.0,Labrador Retriever
107971,51-60,w,3.0,33.0,Labrador Retriever
107989,31-40,w,7.0,74.0,Mischling klein
107996,31-40,m,9.0,91.0,Pekingese
107997,31-40,w,10.0,101.0,Chihuahua
107998,41-50,w,12.0,123.0,Yorkshire Terrier
107999,31-40,w,9.0,92.0,Boston Terrier
108003,61-70,m,3.0,34.0,Galgo
108023,41-50,w,10.0,101.0,Chihuahua
108034,31-40,w,11.0,111.0,Border Collie
108042,61-70,w,10.0,101.0,Welsh Corgi Pembroke
108060,21-30,w,4.0,42.0,Schäfer
108060,21-30,w,4.0,42.0,Appenzeller
108075,21-30,w,2.0,21.0,Labrador Retriever
108077,41-50,w,2.0,23.0,Labrador Retriever
108077,41-50,w,2.0,23.0,Labrador Retriever
108081,31-40,m,3.0,34.0,Beagle
108116,61-70,w,9.0,91.0,Malteser
108127,61-70,m,1.0,13.0,Chinese Crested Hairless Dog
108127,61-70,m,1.0,13.0,Chinese Crested
108135,41-50,w,11.0,119.0,Yorkshire Terrier
108136,51-60,w,10.0,101.0,Katalanischer Schäferhund
108155,31-40,w,3.0,31.0,Mischling gross
108164,31-40,w,7.0,71.0,Mischling klein
108168,61-70,w,3.0,34.0,Mischling klein
108169,51-60,m,9.0,92.0,Französische Bulldogge
108170,31-40,w,3.0,31.0,Jack Russel Terrier
108171,31-40,w,10.0,102.0,Rauhaar Dackel
108174,31-40,w,2.0,24.0,Königspudel
108208,31-40,w,6.0,61.0,English Cocker Spaniel
108210,71-80,w,7.0,74.0,Labradoodle
108219,51-60,m,9.0,92.0,Labrador Retriever
108228,41-50,w,7.0,74.0,Chihuahua
108233,41-50,w,7.0,71.0,Jack Russel Terrier
108234,31-40,w,3.0,31.0,Cavalier King Charles Spaniel
108289,41-50,m,9.0,92.0,Shiba Inu
108300,21-30,w,3.0,31.0,Tervueren
108314,61-70,w,2.0,21.0,Berger des Pyrenées
108326,51-60,w,8.0,82.0,Parson Russell Terrier
108326,51-60,w,8.0,82.0,Parson Russell Terrier
108326,51-60,w,8.0,82.0,Parson Russell Terrier
108336,51-60,w,10.0,101.0,Appenzeller
108337,31-40,w,11.0,111.0,Elo
108350,41-50,w,11.0,119.0,Jagdhund
108383,41-50,m,11.0,111.0,Pudel
108391,31-40,w,2.0,21.0,Scottish Terrier
108409,51-60,w,11.0,111.0,Appenzeller
108410,61-70,w,8.0,81.0,Cairn Terrier
108412,51-60,m,7.0,72.0,Yorkshire Terrier
108418,61-70,w,2.0,21.0,Chihuahua
108442,31-40,m,9.0,91.0,Mops
108446,21-30,w,12.0,123.0,Rehpinscher
108452,41-50,m,6.0,61.0,Englische Bulldogge
108460,51-60,m,10.0,102.0,Pinscher
108462,31-40,w,6.0,61.0,Französische Bulldogge
108464,31-40,w,3.0,34.0,Boston Terrier
108468,31-40,m,11.0,115.0,Hovawart
108469,31-40,m,3.0,31.0,Shiba Inu
108507,61-70,w,9.0,92.0,Mischling klein
108514,51-60,m,9.0,91.0,Foxterrier
108530,21-30,w,2.0,24.0,Jack Russel Terrier
108575,41-50,w,6.0,61.0,Collie
108586,41-50,w,11.0,111.0,Bichon frisé
108592,31-40,w,11.0,115.0,Pinscher
108598,51-60,m,5.0,52.0,Akita Inu
108599,51-60,m,4.0,42.0,Mischling gross
108607,41-50,w,12.0,121.0,Deutscher Grossspitz
108607,41-50,w,12.0,121.0,Deutscher Grossspitz
108608,71-80,w,10.0,101.0,Zwergpudel
108641,71-80,w,11.0,111.0,Mops
108666,51-60,m,11.0,111.0,Pinscher
108669,51-60,w,9.0,92.0,Malteser
108722,21-30,w,11.0,115.0,Zwergspitz
108724,51-60,w,3.0,33.0,Pinscher
108769,61-70,m,3.0,31.0,Welsh Terrier
108770,21-30,w,9.0,92.0,Zwergspitz
108770,21-30,w,9.0,92.0,Chihuahua
108830,51-60,m,6.0,61.0,Labrador Retriever
108831,21-30,w,2.0,24.0,Mischling gross
108833,51-60,w,3.0,34.0,Yorkshire Terrier
108834,71-80,w,3.0,33.0,Malteser
108845,51-60,w,6.0,61.0,Border Collie
108873,41-50,w,9.0,92.0,Pudel
108888,51-60,w,10.0,102.0,Pudel
108897,31-40,w,1.0,11.0,Mischling klein
109109,41-50,m,7.0,71.0,Golden Retriever
109126,31-40,m,3.0,33.0,Mischling klein
109129,31-40,w,2.0,21.0,Australian Cattle Dog
109130,21-30,w,11.0,115.0,Border Collie
109138,51-60,m,4.0,41.0,Labrador Retriever
109142,61-70,m,10.0,101.0,Zwergpudel
109151,21-30,w,8.0,83.0,Jack Russel Terrier
109153,41-50,m,8.0,81.0,Mischling klein
109156,51-60,m,2.0,21.0,Deutscher Schäfer
109167,31-40,m,3.0,34.0,American Bulldog
109173,41-50,m,9.0,92.0,Yorkshire Terrier
109174,41-50,w,7.0,74.0,Labrador Retriever
109174,41-50,w,7.0,74.0,Labrador Retriever
109177,31-40,w,7.0,73.0,Kooiker
109185,51-60,w,7.0,71.0,Mischling gross
109190,51-60,w,11.0,115.0,Jack Russel Terrier
109196,71-80,w,12.0,122.0,Vizsla
109198,51-60,w,10.0,101.0,Malteser
109203,31-40,w,11.0,111.0,Yorkshire Terrier
109236,21-30,w,7.0,74.0,Australian Shepherd
109247,51-60,m,4.0,42.0,Schnauzer
109248,21-30,m,12.0,123.0,Mops
109251,51-60,w,9.0,91.0,Collie
109251,51-60,w,9.0,91.0,Collie
109259,71-80,w,11.0,115.0,Golden Retriever
109261,71-80,m,7.0,74.0,Labradoodle
109294,41-50,w,11.0,111.0,Briard
109365,71-80,w,7.0,72.0,Bolonka Zwetna
109465,31-40,w,3.0,31.0,Papillon
109468,41-50,w,7.0,71.0,Chihuahua
109469,41-50,m,11.0,115.0,Flat Coated Retriever
109470,51-60,w,6.0,61.0,Zwergspitz
109471,61-70,w,8.0,81.0,Shih Tzu
109471,61-70,w,8.0,81.0,Shih Tzu
109472,31-40,w,1.0,13.0,Labrador Retriever
109474,41-50,m,11.0,119.0,Papillon
109481,61-70,w,7.0,74.0,Cairn Terrier
109486,51-60,w,7.0,72.0,Zwergdachshund
109490,31-40,w,11.0,111.0,Chihuahua
109491,71-80,w,3.0,33.0,Beagle
109510,41-50,m,11.0,111.0,Jack Russel Terrier
109510,41-50,m,11.0,111.0,Jack Russel Terrier
109515,21-30,w,9.0,92.0,Yorkshire Terrier
109516,31-40,w,6.0,61.0,Malinois
109545,31-40,w,11.0,115.0,Kuvasz
109551,21-30,w,7.0,72.0,Mops
109552,31-40,w,4.0,42.0,Havaneser
109555,51-60,m,9.0,92.0,Dogo Argentino
109615,41-50,m,11.0,119.0,Golden Retriever
109619,31-40,m,12.0,123.0,West Highland White Terrier
109627,41-50,m,11.0,115.0,Beagle
109628,31-40,m,2.0,23.0,Magyar Viszla
109630,61-70,w,11.0,111.0,Französische Bulldogge
109640,31-40,m,9.0,92.0,Retriever
109644,31-40,w,11.0,119.0,Mops
109644,31-40,w,11.0,119.0,Mops
109651,31-40,m,2.0,24.0,Border
109664,31-40,m,6.0,61.0,Shih Tzu
109665,51-60,w,9.0,91.0,Pinscher
109666,71-80,m,8.0,81.0,Zwergschnauzer
109684,21-30,w,5.0,51.0,Mischling gross
109685,41-50,m,8.0,83.0,Berner Sennenhund
109707,51-60,m,11.0,119.0,Deutscher Schäfer
109714,21-30,w,12.0,122.0,Pinscher
109722,41-50,w,2.0,24.0,Bergamasker
109723,41-50,w,7.0,74.0,Shih Tzu
109725,41-50,w,4.0,42.0,Labradoodle
109727,41-50,w,12.0,123.0,Boxer
109756,81-90,w,10.0,102.0,Yorkshire Terrier
109760,31-40,w,10.0,101.0,Schäfer
109760,31-40,w,10.0,101.0,Schäfer
109768,41-50,m,10.0,101.0,Mischling klein
109769,31-40,w,8.0,81.0,Lagotto Romagnolo
109775,41-50,w,3.0,33.0,Jagdhund
109776,31-40,w,3.0,31.0,Bolonka Zwetna
109777,21-30,w,12.0,122.0,Bolonka Zwetna
109788,41-50,w,11.0,115.0,Podenco
109797,61-70,m,7.0,72.0,Galgo Español
109882,31-40,m,1.0,11.0,Parson Jack Russell Terrier
109895,51-60,m,4.0,41.0,Mischling klein
109896,41-50,w,10.0,101.0,Labrador Retriever
109920,21-30,m,10.0,101.0,Border Collie
109926,31-40,w,4.0,44.0,Papillon
109926,31-40,w,4.0,44.0,Papillon
109928,41-50,m,6.0,61.0,Mops
109929,41-50,m,8.0,82.0,Magyar Viszla
109934,21-30,w,10.0,101.0,Whippet
109945,41-50,m,9.0,91.0,Beagle
109947,41-50,m,7.0,71.0,Labrador Retriever
109970,31-40,w,11.0,115.0,Mischling klein
109974,71-80,m,1.0,13.0,Yorkshire Terrier
109987,31-40,w,3.0,34.0,Malteser
109995,61-70,m,7.0,72.0,Basenji
110000,81-90,m,11.0,111.0,Foxterrier
110003,61-70,w,10.0,101.0,Labrador Retriever
110005,51-60,m,11.0,111.0,Mops
110011,61-70,w,11.0,119.0,Yorkshire Terrier
110012,21-30,w,11.0,115.0,Chihuahua
110012,21-30,w,11.0,115.0,Chihuahua
110012,21-30,w,11.0,115.0,Chihuahua
110085,41-50,m,11.0,119.0,Golden Retriever
110091,61-70,w,3.0,31.0,Bolonka Zwetna
110095,41-50,w,2.0,21.0,Berner Sennenhund
110103,41-50,m,10.0,101.0,Border Collie
110104,61-70,m,9.0,91.0,English Cocker Spaniel
110106,61-70,m,9.0,91.0,Cairn Terrier
110112,31-40,w,3.0,34.0,Basset
110123,61-70,w,10.0,101.0,Jack Russel Terrier
110126,51-60,w,2.0,21.0,Zwergschnauzer
110134,41-50,w,7.0,71.0,West Highland White Terrier
110137,41-50,w,8.0,82.0,Deutscher Schäfer
110140,21-30,w,11.0,115.0,Zwergrauhaardackel
110146,61-70,w,11.0,119.0,Chihuahua
110146,61-70,w,11.0,119.0,Chihuahua
110162,31-40,m,11.0,111.0,Labrador Retriever
110167,31-40,w,1.0,11.0,Französische Bulldogge
110253,51-60,w,1.0,11.0,Havaneser
110284,21-30,w,12.0,123.0,Chihuahua
110290,41-50,w,11.0,115.0,Shiba Inu
110291,21-30,w,12.0,123.0,Spaniel
110292,61-70,w,9.0,92.0,Pekingese
110296,71-80,m,6.0,63.0,Labrador Retriever
110326,41-50,m,4.0,44.0,Husky
110355,31-40,m,7.0,72.0,Berner Sennenhund
110356,71-80,w,7.0,73.0,Mischling klein
110372,41-50,w,8.0,83.0,Französische Bulldogge
110373,51-60,w,9.0,91.0,Labrador Retriever
110379,31-40,w,7.0,74.0,Entlebucher
110470,21-30,w,11.0,115.0,Deutscher Schäfer
110475,41-50,m,9.0,92.0,Mischling klein
110493,21-30,w,8.0,81.0,Griffon
110494,31-40,m,6.0,61.0,Berger blanc Suisse
110522,51-60,m,9.0,92.0,Flat Coated Retriever
110537,61-70,m,6.0,63.0,Golden Retriever
110549,61-70,w,8.0,81.0,Continental Bulldog
110574,31-40,m,3.0,34.0,Bergamasker
110580,21-30,m,12.0,122.0,Französische Bulldogge
110604,41-50,m,4.0,44.0,Französische Bulldogge
110622,41-50,w,11.0,119.0,Labrador Retriever
110630,41-50,m,2.0,23.0,Zwergpinscher
110632,41-50,m,10.0,101.0,Golden Retriever
110654,31-40,m,11.0,115.0,Deutscher Schäfer
110700,51-60,w,11.0,119.0,Golden Retriever
110703,21-30,w,4.0,41.0,Boxer
110703,21-30,w,4.0,41.0,Boxer
110709,41-50,w,7.0,71.0,Soft Coated Wheaten Terrier
110713,41-50,w,7.0,71.0,Foxterrier
110738,31-40,w,12.0,122.0,Chihuahua
110738,31-40,w,12.0,122.0,Chihuahua
110745,41-50,w,2.0,24.0,Yorkshire Terrier
110746,71-80,w,7.0,71.0,Vizsla
110748,41-50,w,11.0,111.0,Labradoodle
110761,71-80,w,7.0,71.0,Labrador Retriever
110774,61-70,w,9.0,92.0,Border Collie
110814,21-30,w,8.0,83.0,Weimaraner
110827,81-90,w,7.0,73.0,Pekingese
110841,41-50,w,1.0,12.0,Malteser
110872,51-60,w,10.0,102.0,Dackel
110872,51-60,w,10.0,102.0,Shih Tzu
110884,61-70,w,12.0,122.0,Beagle
110891,31-40,w,6.0,63.0,Berner Sennenhund
110901,51-60,m,4.0,42.0,Labrador Retriever
110944,41-50,w,7.0,74.0,Mops
110957,31-40,w,3.0,34.0,Englische Bulldogge
110966,31-40,w,12.0,122.0,Malteser
110967,31-40,w,3.0,31.0,Havaneser
110969,41-50,w,7.0,72.0,Lagotto Romagnolo
110970,51-60,w,2.0,21.0,Französische Bulldogge
110976,61-70,w,3.0,31.0,Tibet Terrier
110984,21-30,w,3.0,34.0,Appenzeller
111029,61-70,m,7.0,73.0,Deutscher Kurzhaar
111032,21-30,w,5.0,51.0,Boston Terrier
111036,51-60,w,8.0,83.0,Lagotto Romagnolo
111038,51-60,w,8.0,83.0,Mischling gross
111039,31-40,w,7.0,72.0,Chihuahua
111039,31-40,w,7.0,72.0,Jack Russel Terrier
111046,21-30,w,11.0,111.0,Zwergspitz
111057,61-70,w,7.0,74.0,Shetland Sheepdog
111062,31-40,m,11.0,115.0,Perro de Agua
111079,51-60,w,6.0,61.0,Malteser
111082,61-70,w,9.0,91.0,Shetland Sheepdog
111084,41-50,w,11.0,111.0,Jack Russel Terrier
111090,51-60,w,7.0,74.0,Bolonka Zwetna
111092,51-60,w,6.0,61.0,Beagle
111114,31-40,w,11.0,115.0,Mischling klein
111126,41-50,w,7.0,71.0,Mischling gross
111165,31-40,w,1.0,14.0,Rauhaar Dackel
111168,51-60,w,10.0,101.0,Kooiker
111168,51-60,w,10.0,101.0,Berner Sennenhund
111169,61-70,w,7.0,74.0,Bolonka Zwetna
111176,31-40,w,3.0,34.0,Havaneser
111183,71-80,w,12.0,123.0,West Highland White Terrier
111185,61-70,w,7.0,73.0,Boston Terrier
111196,41-50,w,2.0,21.0,Shetland Sheepdog
111222,41-50,w,12.0,123.0,Yorkshire Terrier
111235,41-50,m,5.0,51.0,Französische Bulldogge
111240,61-70,w,12.0,123.0,Collie
111351,41-50,w,2.0,21.0,Australian Shepherd
111363,21-30,w,11.0,111.0,Chihuahua
111376,51-60,w,7.0,73.0,Havaneser
111381,61-70,m,11.0,115.0,Yorkshire Terrier
111386,41-50,w,2.0,24.0,Golden Retriever
111389,31-40,m,1.0,11.0,Rhodesian Ridgeback
111392,21-30,w,2.0,21.0,Mischling gross
111393,31-40,m,3.0,34.0,Golden Retriever
111394,31-40,w,11.0,111.0,Dalmatiner
111401,51-60,w,9.0,91.0,Boxer
111403,41-50,m,11.0,111.0,Chihuahua
111403,41-50,m,11.0,111.0,Chihuahua
111403,41-50,m,11.0,111.0,Chihuahua
111404,41-50,w,11.0,115.0,Französische Bulldogge
111405,21-30,w,9.0,92.0,Cavalier King Charles Spaniel
111438,41-50,w,11.0,119.0,Lagotto Romagnolo
111442,81-90,m,4.0,44.0,Parson Jack Russell Terrier
111444,21-30,w,2.0,21.0,Französische Bulldogge
111481,51-60,w,3.0,34.0,Chihuahua
111482,31-40,w,12.0,123.0,Deutscher Schäfer
111485,21-30,w,12.0,121.0,Entlebucher Sennenhund
111487,71-80,w,2.0,21.0,Zwergpudel
111497,81-90,w,8.0,81.0,Shih Tzu
111532,21-30,m,11.0,115.0,Mischling klein
111584,61-70,w,7.0,74.0,Podenco
111598,31-40,w,9.0,91.0,English Cocker Spaniel
111606,51-60,w,4.0,41.0,Mischling gross
111636,21-30,w,2.0,23.0,Französische Bulldogge
111647,51-60,w,10.0,102.0,Yorkshire Terrier
111647,51-60,w,10.0,102.0,Yorkshire Terrier
111657,41-50,w,6.0,63.0,Irish Wolfhound
111670,71-80,m,9.0,91.0,Scottish Terrier
111692,41-50,w,7.0,74.0,Yorkshire Terrier
111697,31-40,w,8.0,81.0,Labradoodle
111709,41-50,m,7.0,72.0,Old Englische Bulldogge
111711,31-40,w,3.0,34.0,Border Collie
111779,31-40,w,8.0,81.0,Jack Russel Terrier
111806,31-40,w,11.0,119.0,Chihuahua
111814,41-50,w,6.0,63.0,Chihuahua
111819,31-40,w,6.0,63.0,Border Terrier
111827,31-40,m,12.0,121.0,Chihuahua
111832,21-30,m,11.0,111.0,Chihuahua
111832,21-30,m,11.0,111.0,Chihuahua
111841,51-60,w,6.0,61.0,Parson Russell Terrier
111842,41-50,m,7.0,74.0,Norfolk Terrier
111855,41-50,w,11.0,115.0,Mischling klein
111861,31-40,w,9.0,91.0,Jack Russel Terrier
111911,41-50,m,2.0,21.0,Yorkshire Terrier
111916,41-50,w,2.0,23.0,Maremma-Abruzzenhund
111919,31-40,w,11.0,119.0,Labrador Retriever
111949,21-30,w,5.0,52.0,Prager Rattler
111950,41-50,w,7.0,72.0,Mischling gross
111952,51-60,w,7.0,71.0,Cocker Spaniel
111953,21-30,w,3.0,31.0,Chihuahua
111954,41-50,w,3.0,34.0,Parson Russell Terrier
111981,51-60,w,9.0,92.0,Yorkshire Terrier
111987,51-60,w,7.0,74.0,Bolonka Zwetna
111987,51-60,w,7.0,74.0,Jack Russel Terrier
111996,41-50,m,11.0,115.0,Mischling klein
112003,31-40,w,11.0,119.0,Lhasa Apso
112003,31-40,w,11.0,119.0,Lhasa Apso
112007,71-80,w,11.0,119.0,Yorkshire Terrier
112030,31-40,w,8.0,83.0,Labrador Retriever
112050,51-60,m,11.0,111.0,Bolonka Zwetna
112053,71-80,w,9.0,92.0,Mischling gross
112111,51-60,m,2.0,24.0,Chesapeake Bay Retriever
112118,31-40,w,7.0,71.0,Mischling gross
112118,31-40,w,7.0,71.0,Deutscher Schäfer
112120,51-60,w,11.0,111.0,Continental Bulldog
112130,41-50,w,2.0,21.0,Eurasier
112149,21-30,w,11.0,119.0,Französische Bulldogge
112162,21-30,w,6.0,61.0,Greyhound
112175,31-40,w,7.0,71.0,Englische Bulldogge
112176,41-50,m,2.0,23.0,Cocker Spaniel
112183,31-40,m,2.0,21.0,Golden Retriever
112184,61-70,w,11.0,119.0,Pinscher
112188,51-60,m,7.0,71.0,Cocker Spaniel
112191,41-50,w,11.0,115.0,Malteser
112197,41-50,w,10.0,101.0,Rhodesian Ridgeback
112220,61-70,w,2.0,24.0,Französische Bulldogge
112239,61-70,w,8.0,82.0,Lakeland Terrier
112242,41-50,m,4.0,42.0,Französische Bulldogge
112256,41-50,m,7.0,72.0,Labrador Retriever
112258,41-50,w,7.0,74.0,Griffon
112261,41-50,w,11.0,119.0,Whippet
112263,31-40,w,3.0,31.0,Boxer
112263,31-40,w,3.0,31.0,Boxer
112265,31-40,w,3.0,31.0,Mischling klein
112268,31-40,w,11.0,115.0,Yorkshire Terrier
112272,21-30,w,9.0,92.0,Chihuahua
112275,21-30,w,9.0,92.0,Border Collie
112275,21-30,w,9.0,92.0,Border Collie
112277,31-40,m,11.0,115.0,Deutscher Boxer
112291,61-70,w,12.0,122.0,Chodsky pes
112360,41-50,w,9.0,91.0,Labrador Retriever
112363,31-40,m,9.0,92.0,Jack Russel Terrier
112370,61-70,m,4.0,44.0,King Charles Spaniel
112372,21-30,w,5.0,52.0,Malteser
112375,51-60,w,4.0,42.0,Chihuahua
112376,21-30,w,3.0,33.0,Chihuahua
112377,31-40,w,10.0,102.0,Mischling gross
112384,41-50,w,12.0,123.0,Bolonka Zwetna
112386,41-50,w,10.0,101.0,Chihuahua
112412,21-30,m,5.0,52.0,Boston Terrier
112423,21-30,m,8.0,83.0,Cocker Spaniel
112424,21-30,w,2.0,24.0,Französische Bulldogge
112425,21-30,w,9.0,92.0,Zwergpudel
112429,21-30,w,10.0,101.0,Dobermann
112432,31-40,w,12.0,122.0,Chihuahua
112433,21-30,m,11.0,115.0,Eurasier
112434,41-50,w,12.0,123.0,Border Collie
112444,31-40,w,7.0,72.0,Beagle
112445,41-50,m,11.0,111.0,Labrador Retriever
112499,41-50,w,7.0,74.0,Dachshund
112505,31-40,w,7.0,72.0,Border Collie
112506,31-40,w,11.0,115.0,Mischling klein
112507,41-50,w,2.0,21.0,Labrador Retriever
112535,61-70,m,10.0,101.0,Shar Pei
112536,51-60,w,12.0,123.0,Bichon
112546,61-70,m,7.0,74.0,Portugiesischer Wasserhund
112583,61-70,w,9.0,91.0,Französische Bulldogge
112584,51-60,w,3.0,31.0,West Highland White Terrier
112608,41-50,m,8.0,83.0,Berner Sennenhund
112622,51-60,w,10.0,101.0,Appenzeller
112672,71-80,w,2.0,21.0,English Cocker Spaniel
112694,61-70,w,9.0,92.0,Mischling klein
112706,31-40,w,9.0,92.0,Zwergpudel
112717,81-90,w,11.0,119.0,Mops
112742,51-60,w,2.0,21.0,Pudel
112783,41-50,m,11.0,111.0,Mops
112785,41-50,w,10.0,101.0,Pekingese
112790,41-50,w,2.0,24.0,Yorkshire Terrier
112821,21-30,m,9.0,92.0,Mischling klein
112846,81-90,m,7.0,72.0,Toypudel
112886,31-40,w,10.0,102.0,Jack Russel Terrier
112887,21-30,w,8.0,82.0,Zwergspitz
112888,51-60,w,10.0,101.0,Jack Russel Terrier
112891,51-60,m,7.0,72.0,Lhasa Apso
112896,31-40,w,8.0,83.0,Retriever
112903,51-60,w,1.0,11.0,Dackel
112904,31-40,m,6.0,61.0,Berner Sennenhund
112906,31-40,w,6.0,61.0,Berner Sennenhund
112907,41-50,w,7.0,72.0,Bolonka Zwetna
112909,31-40,m,7.0,74.0,Berner Sennenhund
112940,31-40,w,3.0,34.0,Mops
112951,41-50,w,7.0,72.0,Zwergschnauzer
112959,31-40,w,8.0,81.0,Shiba Inu
112982,41-50,w,10.0,101.0,Golden Retriever
112995,41-50,m,3.0,34.0,Labrador Retriever
112996,41-50,m,10.0,102.0,Rauhaar Dackel
112997,21-30,w,4.0,44.0,Bergamasker
113004,21-30,w,6.0,63.0,Jack Russel Terrier
113016,41-50,m,2.0,21.0,Toy Pudel
113017,51-60,w,7.0,73.0,Mops
113020,31-40,m,11.0,111.0,Zwergspitz
113020,31-40,m,11.0,111.0,Zwergspitz
113035,71-80,w,8.0,82.0,Yorkshire Terrier
113054,71-80,w,12.0,123.0,Bichon frisé
113088,41-50,m,9.0,92.0,Labrador Retriever
113110,41-50,m,4.0,44.0,Papillon
113116,31-40,w,11.0,119.0,Französische Bulldogge
113147,51-60,w,5.0,51.0,Pekingese
113167,21-30,w,7.0,74.0,Malteser
113170,51-60,m,11.0,111.0,Jack Russel Terrier
113180,41-50,w,10.0,102.0,Rhodesian Ridgeback
113232,51-60,w,3.0,31.0,Malteser
113240,31-40,w,2.0,24.0,Golden Retriever
113243,21-30,w,11.0,119.0,Chihuahua
113243,21-30,w,11.0,119.0,Mops
113244,41-50,m,11.0,115.0,West Highland White Terrier
113306,41-50,w,7.0,74.0,Labrador Retriever
113314,21-30,w,9.0,91.0,West Highland White Terrier
113315,51-60,w,4.0,41.0,Mischling klein
113318,41-50,w,9.0,92.0,Labrador Retriever
113340,41-50,w,12.0,123.0,Cocker Spaniel
113370,31-40,w,8.0,83.0,Chihuahua
113372,41-50,m,10.0,102.0,Französische Bulldogge
113378,41-50,w,11.0,119.0,Malteser
113404,21-30,w,8.0,81.0,Französische Bulldogge
113405,31-40,m,8.0,81.0,Französische Bulldogge
113413,51-60,m,2.0,21.0,Hirtenhund
113416,31-40,w,7.0,72.0,Labrador Retriever
113417,51-60,m,9.0,92.0,Mischling klein
113418,51-60,m,2.0,24.0,Dackel
113422,41-50,w,12.0,122.0,Yorkshire Terrier
113422,41-50,w,12.0,122.0,Yorkshire Terrier
113437,61-70,m,2.0,21.0,Bichon maltais
113508,41-50,w,5.0,51.0,Basenji
113517,31-40,w,6.0,63.0,Hovawart
113524,31-40,w,3.0,34.0,Labrador Retriever
113526,51-60,w,10.0,101.0,Mischling gross
113554,61-70,w,11.0,115.0,Pudel
113559,41-50,w,7.0,74.0,Deutscher Schäfer
113605,31-40,m,10.0,101.0,Malteser
113605,31-40,m,10.0,101.0,Französische Bulldogge
113702,31-40,w,11.0,115.0,Continental Bulldog
113703,11-20,w,11.0,115.0,Boxer
113709,31-40,m,8.0,83.0,English Cocker Spaniel
113739,31-40,w,7.0,74.0,Malteser
113751,51-60,m,12.0,122.0,Malteser
113768,21-30,w,11.0,119.0,Mops
113770,11-20,w,11.0,115.0,Yorkshire Terrier
113785,31-40,m,11.0,119.0,Zwergschnauzer
113787,41-50,w,2.0,24.0,Chihuahua
113848,21-30,w,3.0,31.0,Golden Retriever
113850,51-60,w,5.0,52.0,Mischling gross
113861,21-30,m,11.0,115.0,Englische Bulldogge
113862,41-50,m,4.0,44.0,Chihuahua
113864,21-30,w,6.0,61.0,Französische Bulldogge
113865,71-80,m,8.0,83.0,Weimaraner
